#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.7043  -11.3709  -11.3709   -6.8098   -6.8098   -2.3755   -2.3755   -1.3762   -1.3762   -0.9045   -0.9045    1.6612    1.6612    2.1408    2.1409    3.0908    3.0911    4.2124    4.2190    4.3143    4.3266    5.2228    5.2321
  0.7251  -11.4124  -11.4124   -6.7993   -6.7993   -2.2569   -2.2569   -1.3000   -1.2999   -0.8866   -0.8865    1.6723    1.6724    2.1220    2.1221    3.0299    3.0301    4.1689    4.1755    4.2744    4.2869    5.2106    5.2200
  0.7458  -11.4512  -11.4512   -6.7913   -6.7912   -2.1342   -2.1342   -1.2350   -1.2349   -0.8607   -0.8607    1.6804    1.6804    2.1051    2.1051    2.9606    2.9608    4.1255    4.1322    4.2364    4.2492    5.1955    5.2049
  0.7665  -11.4872  -11.4872   -6.7852   -6.7852   -2.0091   -2.0091   -1.1821   -1.1821   -0.8254   -0.8254    1.6826    1.6826    2.0913    2.0913    2.8851    2.8853    4.0828    4.0896    4.2005    4.2135    5.1779    5.1874
  0.7872  -11.5205  -11.5205   -6.7809   -6.7809   -1.8836   -1.8836   -1.1397   -1.1396   -0.7813   -0.7813    1.6758    1.6758    2.0818    2.0818    2.8064    2.8065    4.0415    4.0483    4.1669    4.1800    5.1587    5.1682
  0.8079  -11.5509  -11.5509   -6.7780   -6.7780   -1.7607   -1.7606   -1.1033   -1.1033   -0.7309   -0.7309    1.6565    1.6566    2.0773    2.0773    2.7285    2.7286    4.0023    4.0091    4.1355    4.1488    5.1385    5.1480
  0.8286  -11.5785  -11.5784   -6.7762   -6.7762   -1.6446   -1.6446   -1.0669   -1.0669   -0.6773   -0.6773    1.6222    1.6223    2.0770    2.0771    2.6560    2.6560    3.9657    3.9726    4.1066    4.1200    5.1181    5.1276
  0.8494  -11.6032  -11.6032   -6.7752   -6.7752   -1.5412   -1.5411   -1.0235   -1.0234   -0.6229   -0.6229    1.5714    1.5715    2.0791    2.0792    2.5937    2.5938    3.9324    3.9393    4.0802    4.0937    5.0981    5.1075
  0.8701  -11.6250  -11.6250   -6.7749   -6.7749   -1.4567   -1.4567   -0.9671   -0.9671   -0.5691   -0.5691    1.5043    1.5044    2.0810    2.0810    2.5457    2.5457    3.9026    3.9095    4.0564    4.0699    5.0789    5.0883
  0.8908  -11.6440  -11.6440   -6.7750   -6.7750   -1.3946   -1.3946   -0.8962   -0.8962   -0.5160   -0.5160    1.4231    1.4231    2.0805    2.0806    2.5138    2.5138    3.8766    3.8835    4.0354    4.0490    5.0611    5.0705
  0.9115  -11.6600  -11.6600   -6.7754   -6.7754   -1.3530   -1.3530   -0.8165   -0.8165   -0.4626   -0.4626    1.3317    1.3318    2.0772    2.0772    2.4968    2.4968    3.8546    3.8615    4.0172    4.0308    5.0450    5.0544
  0.9322  -11.6732  -11.6732   -6.7760   -6.7759   -1.3267   -1.3267   -0.7385   -0.7385   -0.4074   -0.4074    1.2362    1.2363    2.0717    2.0717    2.4912    2.4912    3.8365    3.8434    4.0020    4.0156    5.0312    5.0406
  0.9529  -11.6834  -11.6834   -6.7765   -6.7765   -1.3106   -1.3106   -0.6728   -0.6728   -0.3503   -0.3503    1.1443    1.1444    2.0657    2.0657    2.4925    2.4925    3.8225    3.8293    3.9900    4.0036    5.0198    5.0292
  0.9737  -11.6908  -11.6908   -6.7769   -6.7769   -1.3012   -1.3012   -0.6258   -0.6257   -0.2963   -0.2963    1.0658    1.0659    2.0605    2.0605    2.4965    2.4965    3.8124    3.8193    3.9813    3.9948    5.0115    5.0209
  0.9944  -11.6952  -11.6951   -6.7772   -6.7772   -1.2962   -1.2962   -0.5984   -0.5984   -0.2560   -0.2560    1.0119    1.0119    2.0570    2.0571    2.5002    2.5002    3.8064    3.8133    3.9759    3.9895    5.0063    5.0157
  1.0151  -11.6966  -11.6966   -6.7773   -6.7773   -1.2947   -1.2947   -0.5895   -0.5895   -0.2409   -0.2409    0.9925    0.9925    2.0558    2.0559    2.5016    2.5016    3.8044    3.8113    3.9742    3.9877    5.0046    5.0140
  1.0151  -11.6966  -11.6966   -6.7773   -6.7773   -1.2947   -1.2947   -0.5895   -0.5895   -0.2409   -0.2409    0.9925    0.9925    2.0558    2.0559    2.5016    2.5016    3.8044    3.8113    3.9742    3.9877    5.0046    5.0140
  1.0330  -11.6955  -11.6955   -6.7772   -6.7772   -1.2958   -1.2958   -0.5959   -0.5958   -0.2527   -0.2527    1.0072    1.0072    2.0566    2.0566    2.5006    2.5006    3.8059    3.8128    3.9755    3.9891    5.0059    5.0153
  1.0510  -11.6922  -11.6922   -6.7770   -6.7770   -1.2994   -1.2994   -0.6153   -0.6153   -0.2852   -0.2852    1.0488    1.0489    2.0588    2.0588    2.4981    2.4981    3.8104    3.8173    3.9795    3.9930    5.0097    5.0192
  1.0689  -11.6867  -11.6867   -6.7766   -6.7766   -1.3059   -1.3059   -0.6491   -0.6490   -0.3309   -0.3309    1.1110    1.1111    2.0623    2.0623    2.4950    2.4950    3.8179    3.8248    3.9861    3.9996    5.0161    5.0255
  1.0869  -11.6791  -11.6791   -6.7762   -6.7762   -1.3166   -1.3166   -0.6977   -0.6977   -0.3815   -0.3815    1.1861    1.1861    2.0672    2.0672    2.4928    2.4928    3.8284    3.8353    3.9952    4.0087    5.0247    5.0341
  1.1048  -11.6692  -11.6692   -6.7757   -6.7757   -1.3332   -1.3332   -0.7595   -0.7595   -0.4308   -0.4308    1.2660    1.2661    2.0741    2.0741    2.4933    2.4933    3.8419    3.8488    4.0067    4.0203    5.0354    5.0448
  1.1228  -11.6572  -11.6572   -6.7752   -6.7752   -1.3586   -1.3586   -0.8293   -0.8293   -0.4767   -0.4767    1.3432    1.3433    2.0849    2.0849    2.4981    2.4981    3.8584    3.8653    4.0206    4.0341    5.0480    5.0574
  1.1407  -11.6429  -11.6429   -6.7749   -6.7748   -1.3965   -1.3965   -0.8996   -0.8996   -0.5195   -0.5195    1.4100    1.4100    2.1031    2.1031    2.5085    2.5085    3.8777    3.8846    4.0368    4.0503    5.0622    5.0716
  1.1586  -11.6265  -11.6265   -6.7747   -6.7747   -1.4508   -1.4508   -0.9628   -0.9627   -0.5601   -0.5601    1.4589    1.4590    2.1330    2.1331    2.5251    2.5251    3.8998    3.9067    4.0552    4.0687    5.0777    5.0872
  1.1766  -11.6080  -11.6080   -6.7748   -6.7748   -1.5232   -1.5232   -1.0143   -1.0143   -0.5994   -0.5994    1.4854    1.4855    2.1777    2.1778    2.5479    2.5479    3.9245    3.9314    4.0759    4.0894    5.0945    5.1039
  1.1945  -11.5873  -11.5873   -6.7754   -6.7754   -1.6122   -1.6122   -1.0539   -1.0538   -0.6375   -0.6375    1.4888    1.4889    2.2365    2.2366    2.5766    2.5766    3.9514    3.9583    4.0990    4.1124    5.1121    5.1216
  1.2125  -11.5644  -11.5644   -6.7766   -6.7766   -1.7138   -1.7138   -1.0843   -1.0843   -0.6743   -0.6743    1.4725    1.4725    2.3053    2.3054    2.6108    2.6108    3.9802    3.9871    4.1246    4.1379    5.1306    5.1401
  1.2304  -11.5394  -11.5394   -6.7785   -6.7785   -1.8236   -1.8236   -1.1093   -1.1093   -0.7095   -0.7094    1.4411    1.4412    2.3784    2.3786    2.6503    2.6504    4.0102    4.0171    4.1529    4.1661    5.1497    5.1592
  1.2484  -11.5124  -11.5123   -6.7814   -6.7814   -1.9381   -1.9381   -1.1320   -1.1320   -0.7423   -0.7423    1.3993    1.3993    2.4505    2.4507    2.6950    2.6950    4.0407    4.0476    4.1841    4.1971    5.1694    5.1789
  1.2663  -11.4832  -11.4831   -6.7854   -6.7854   -2.0549   -2.0549   -1.1548   -1.1548   -0.7724   -0.7724    1.3502    1.3503    2.5176    2.5177    2.7443    2.7444    4.0710    4.0779    4.2184    4.2312    5.1898    5.1993
  1.2843  -11.4519  -11.4519   -6.7908   -6.7908   -2.1720   -2.1719   -1.1794   -1.1794   -0.7992   -0.7992    1.2968    1.2968    2.5771    2.5773    2.7971    2.7972    4.1003    4.1072    4.2558    4.2685    5.2110    5.2205
  1.3022  -11.4185  -11.4185   -6.7977   -6.7977   -2.2880   -2.2880   -1.2067   -1.2066   -0.8226   -0.8226    1.2407    1.2408    2.6288    2.6289    2.8510    2.8512    4.1284    4.1352    4.2961    4.3086    5.2334    5.2428
  1.3201  -11.3831  -11.3831   -6.8066   -6.8066   -2.4019   -2.4019   -1.2371   -1.2371   -0.8428   -0.8427    1.1837    1.1838    2.6731    2.6732    2.9030    2.9032    4.1551    4.1618    4.3387    4.3512    5.2574    5.2668
  1.3381  -11.3457  -11.3457   -6.8175   -6.8175   -2.5129   -2.5129   -1.2706   -1.2706   -0.8603   -0.8603    1.1270    1.1270    2.7111    2.7112    2.9501    2.9504    4.1808    4.1874    4.3832    4.3956    5.2834    5.2929
